sample_id,group_id,image_path,center_x,center_y
TS4-CD-37_2012-06-19_1785,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,698,21
TS4-CD-37_2012-06-19_1786,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,965,230
TS4-CD-37_2012-06-19_1787,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,1025,256
TS4-CD-37_2012-06-19_1788,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,624,257
TS4-CD-37_2012-06-19_1789,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,582,280
TS4-CD-37_2012-06-19_1790,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,1001,398
TS4-CD-37_2012-06-19_1793,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,869,602
TS4-CD-37_2012-06-19_1794,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,365,652
TS4-CD-37_2012-06-19_1795,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0002.tif,375,760
TS4-CD-37_2012-06-19_1976,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,903,132
TS4-CD-37_2012-06-19_1977,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,1046,165
TS4-CD-37_2012-06-19_1978,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,707,176
TS4-CD-37_2012-06-19_1979,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,923,171
TS4-CD-37_2012-06-19_1980,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,301,436
TS4-CD-37_2012-06-19_1981,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,463,491
TS4-CD-37_2012-06-19_1982,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,52,700
TS4-CD-37_2012-06-19_1983,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,72,747
TS4-CD-37_2012-06-19_1984,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0003.tif,176,752
TS4-CD-37_2012-06-19_2071,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,675,28
TS4-CD-37_2012-06-19_2072,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,600,32
TS4-CD-37_2012-06-19_2073,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,537,39
TS4-CD-37_2012-06-19_2074,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,640,44
TS4-CD-37_2012-06-19_2075,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,695,65
TS4-CD-37_2012-06-19_2076,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,578,72
TS4-CD-37_2012-06-19_2077,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,834,85
TS4-CD-37_2012-06-19_2078,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,918,91
TS4-CD-37_2012-06-19_2079,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,681,104
TS4-CD-37_2012-06-19_2080,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,411,111
TS4-CD-37_2012-06-19_2081,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,898,124
TS4-CD-37_2012-06-19_2082,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,667,133
TS4-CD-37_2012-06-19_2083,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,796,158
TS4-CD-37_2012-06-19_2084,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,1000,173
TS4-CD-37_2012-06-19_2085,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,807,193
TS4-CD-37_2012-06-19_2086,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,331,196
TS4-CD-37_2012-06-19_2087,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,368,198
TS4-CD-37_2012-06-19_2088,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,514,237
TS4-CD-37_2012-06-19_2089,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,373,243
TS4-CD-37_2012-06-19_2090,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,339,255
TS4-CD-37_2012-06-19_2091,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,612,303
TS4-CD-37_2012-06-19_2092,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,240,305
TS4-CD-37_2012-06-19_2093,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,826,314
TS4-CD-37_2012-06-19_2094,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,701,325
TS4-CD-37_2012-06-19_2095,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,477,330
TS4-CD-37_2012-06-19_2096,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,644,347
TS4-CD-37_2012-06-19_2097,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,547,345
TS4-CD-37_2012-06-19_2098,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,736,347
TS4-CD-37_2012-06-19_2099,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,445,359
TS4-CD-37_2012-06-19_2100,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,340,381
TS4-CD-37_2012-06-19_2101,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,500,389
TS4-CD-37_2012-06-19_2102,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,614,395
TS4-CD-37_2012-06-19_2103,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,464,396
TS4-CD-37_2012-06-19_2104,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,281,404
TS4-CD-37_2012-06-19_2105,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,318,405
TS4-CD-37_2012-06-19_2106,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,1015,411
TS4-CD-37_2012-06-19_2107,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,214,421
TS4-CD-37_2012-06-19_2108,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,573,432
TS4-CD-37_2012-06-19_2109,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,93,439
TS4-CD-37_2012-06-19_2110,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,581,450
TS4-CD-37_2012-06-19_2111,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,999,453
TS4-CD-37_2012-06-19_2112,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,939,456
TS4-CD-37_2012-06-19_2113,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,361,466
TS4-CD-37_2012-06-19_2114,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,228,480
TS4-CD-37_2012-06-19_2115,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,301,480
TS4-CD-37_2012-06-19_2116,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,788,478
TS4-CD-37_2012-06-19_2117,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,83,483
TS4-CD-37_2012-06-19_2118,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,856,515
TS4-CD-37_2012-06-19_2119,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,97,520
TS4-CD-37_2012-06-19_2120,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,772,520
TS4-CD-37_2012-06-19_2121,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,888,540
TS4-CD-37_2012-06-19_2122,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,545,566
TS4-CD-37_2012-06-19_2123,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,214,579
TS4-CD-37_2012-06-19_2124,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,166,581
TS4-CD-37_2012-06-19_2125,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,403,586
TS4-CD-37_2012-06-19_2126,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,355,591
TS4-CD-37_2012-06-19_2127,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,257,594
TS4-CD-37_2012-06-19_2128,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,190,606
TS4-CD-37_2012-06-19_2129,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,378,621
TS4-CD-37_2012-06-19_2130,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,623,623
TS4-CD-37_2012-06-19_2131,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,535,650
TS4-CD-37_2012-06-19_2132,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,501,653
TS4-CD-37_2012-06-19_2133,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,590,660
TS4-CD-37_2012-06-19_2134,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,696,690
TS4-CD-37_2012-06-19_2135,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,571,695
TS4-CD-37_2012-06-19_2136,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,719,716
TS4-CD-37_2012-06-19_2137,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,871,727
TS4-CD-37_2012-06-19_2138,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,914,728
TS4-CD-37_2012-06-19_2139,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,601,734
TS4-CD-37_2012-06-19_2140,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,527,741
TS4-CD-37_2012-06-19_2141,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0001.tif,944,756
TS4-CD-37_2012-06-19_2344,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,840,42
TS4-CD-37_2012-06-19_2345,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,883,55
TS4-CD-37_2012-06-19_2346,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,958,64
TS4-CD-37_2012-06-19_2347,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,633,69
TS4-CD-37_2012-06-19_2348,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,194,81
TS4-CD-37_2012-06-19_2349,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,855,82
TS4-CD-37_2012-06-19_2350,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,928,86
TS4-CD-37_2012-06-19_2351,gi-8052,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-002008000-0002.tif,611,106
